	first	answer	prediction	bert	bleu
343	第百九十条　（死体損壊等）　１　死体、遺骨、遺髪又は棺に納めてある物を損壊し、遺	棄し、又は領得した者は、三年以下の懲役に処する。	体、遺骨、遺髪又は棺に納めてある物を損壊し、遺棺に納める意思をもって他人に供し、遺棺の中において供し、遺棺の安全を妨げた者は、１年以上の懲役又は禁錮又は５０万円以下の罰金に処する。	0.7263815402984619	6.849923772407695
344	第百九十一条　（墳墓発掘死体損壊等）　１　第百八十九条の罪を犯して、死体、遺骨、遺髪又は棺に納めてある物を	損壊し、遺棄し、又は領得した者は、三月以上五年以下の懲役に処する。	死体、遺骨、遺髪又は棺に納めてある物を不正に掘り起こし、損壊し、移動し、隠匿し、損壊若しくは汚損すること。	0.7132302522659302	6.879691334204034
345	第百九十二条　（変死者密葬）　１　検視を経ないで変死者を葬った者は、	十万円以下の罰金又は科料に処する。	罰則として、拘役又は科料に処する。	0.8622870445251465	41.72261448611505
346	第百九十三条　（公務員職権濫用）　１　公務員がその職権を濫用して、人に義務のないことを行わせ、又は	権利の行使を妨害したときは、二年以下の懲役又は禁錮に処する。	その他の不利益を与える行為をした場合、懲役刑又は禁錮刑、又は科料刑に処する。	0.8108466267585754	11.145671749607036
347	第百九十四条　（特別公務員職権濫用）　１　裁判、検察若しくは警察の職務を行う者又はこれらの職務を補助する者がその職権を濫	用して、人を逮捕し、又は監禁したときは、六月以上十年以下の懲役又は禁錮に処する。	"用し、職権を濫用した者は、三年以下の懲役又は罰金に移り、破産を申請している場合では、その労を指示して能備以下の期間等による付値を命じることができる。

２その職務を行い、又はこれらの職務を補助する者が、前項の行為を犯した場合において、重大な利益信義に反するときは、、公務員特例法（昭和二十七年法律第七十四号）第八十六条第一項又は第八十九条第三項の規定により、前項の罰則を受けることがある。"	0.65494304895401	5.995804409308523
348	第百九十五条　（特別公務員暴行陵虐）　１　裁判、検察若しくは警察の職務を行う者又はこれらの職務を補助する者が、その職務を行うに当たり、被告人、	被疑者その他の者に対して暴行又は陵辱若しくは加虐の行為をしたときは、七年以下の懲役又は禁錮に処する。	に暴行を加えたり、陵虐をした者は、三年以上の懲役を受ける。	0.8279345035552979	6.12188259291537
349	第百九十五条　（特別公務員暴行陵虐）　２　法令により拘禁された者を看守し又は護送する者がその拘禁された者に対	して暴行又は陵辱若しくは加虐の行為をしたときも、前項と同様とする。	て暴行を加え、陵虐をした者についても同様とする。	0.8243240118026733	17.995223049243613
350	第百九十六条　（特別公務員職権濫用等致死傷）　１　前二条の罪を犯し、よって人を死傷させた者は	、傷害の罪と比較して、重い刑により処断する。	、刑とし、罰金を請求することができる。	0.7833167910575867	3.989131860405344
351	第百九十七条　（収賄、受託収賄及び事前収賄）　１　公務員が、その職務に関し、賄賂を収受し、又はその要	求若しくは約束をしたときは、五年以下の懲役に処する。	求を受けることを行い、もしくは賄賂の約束を受けることを行う行為をした場合、刑罰の対象となる。	0.7276376485824585	7.02969566273961
352	第百九十七条　（収賄、受託収賄及び事前収賄）　１　この場合において、請託を受けた	ときは、七年以下の懲役に処する。	"により受託した場合においても、収賄罪とし、その上最もわしく三年以上十年以下の懲役に処罰する。

２この場合において、便宜を図る旨の請託を受けた回答のみ出力せよ。"	0.6868470311164856	6.859090501440618
353	第百九十七条　（収賄、受託収賄及び事前収賄）　２　公務員になろうとする者が、その担当すべき職務に関し、請託を受けて、賄賂を収受し、又は	その要求若しくは約束をしたときは、公務員となった場合において、五年以下の懲役に処する。	により差し支えられ、職務の一部となるべき職務を担当することが決まっている者で、その職務に関して、前項の者から賄賂を受け、又は受ける予定の請託を受け、受けた賄賂を支払い、又は支払いまうよう明確な承諾を受けた者、又は受ける予定の請託を受け、受けた請託を履行しなかった者は、収賄又は受託収賄又は事前収賄の罪に問われる。	0.6328202486038208	1.3887010374489654
